docId,filename,toptopics...
0,file:/D:/Git/datavis-course/trabalho_final/data/lda_data/input/10008944.txt,16,0.43292401647126105,10,0.2617926955420365,1,0.22278213045024195,14,0.010062996891464173,8,0.009692628459962207,2,0.00913203514000237,7,0.007100437914951153,0,0.004953317998339497,6,0.004928895932744977,3,0.00422838038920592,11,0.0038794772943735473,19,0.003746432101702208,4,0.0037225036479392242,15,0.0035336194293797527,18,0.0032433961994351,12,0.0031226336168161985,13,0.0030691090813414726,17,0.002964270478591984,9,0.002591764119122627,5,0.0025292588410880824
1,file:/D:/Git/datavis-course/trabalho_final/data/lda_data/input/1003341.txt,16,0.37200122948146525,8,0.29711876828705946,14,0.16068300424679186,11,0.060304140131019424,7,0.04225029694283252,0,0.02176157310724587,12,0.020931202187661643,2,0.004142153881582544,1,0.0034765133058679613,6,0.0022356731119335923,3,0.0019179297903963459,19,0.001699325291048674,4,0.001688471704075444,10,0.0016562967746100979,15,0.001602796661537708,18,0.001471155766599107,13,0.0013921017494327684,17,0.0013445485349892273,9,0.0011755852492446022,5,0.0011472337946059686
2,file:/D:/Git/datavis-course/trabalho_final/data/lda_data/input/10088701.txt,13,0.7384457901823329,2,0.0708078523201422,4,0.06678346673375654,11,0.03489317901056974,18,0.03441997063864354,14,0.007486300746242025,8,0.007210767573068776,1,0.005701973208782653,7,0.005282324364666454,0,0.003684988540421537,6,0.0036668199043922334,3,0.0031456759456974866,19,0.002787133668152954,10,0.002716560819335633,15,0.0026288130719328805,12,0.0023230628636724316,17,0.002205249642357537,16,0.0020003192154700064,9,0.0019281259716505703,5,0.0018816255787118626
3,file:/D:/Git/datavis-course/trabalho_final/data/lda_data/input/1008897.txt,12,0.7298385331759495,10,0.10200256551608783,14,0.07386462525588904,6,0.03685345826223006,8,0.007449194440415704,2,0.007018354791539358,1,0.0058905111967416214,7,0.005456986498456709,0,0.0038068341366079245,3,0.0032496889587118613,11,0.0029815421907835172,19,0.002879291339668644,4,0.0028609013120847685,15,0.0027157358106330637,18,0.0024926869978251056,13,0.0023587399847417026,17,0.0022781670895803538,16,0.002066460557484641,9,0.0019918802156492087,5,0.001943842268919392
4,file:/D:/Git/datavis-course/trabalho_final/data/lda_data/input/10107569.txt,9,0.8427681876201699,16,0.052486831426996644,14,0.011554319405897628,8,0.011129062874310607,2,0.010485390383352888,1,0.00880039714290365,7,0.008152713200247687,0,0.005687393019105734,6,0.005659351636456573,3,0.004855020637834098,11,0.004454410576747925,19,0.00430164826666038,4,0.00427417364844786,10,0.004192726482155693,15,0.004057297044439292,18,0.0037240631247670904,12,0.0035854036909116096,13,0.003523946891749536,17,0.003403571350019705,5,0.0029040915768254877
5,file:/D:/Git/datavis-course/trabalho_final/data/lda_data/input/10107944.txt,9,0.4522859074516973,11,0.318758226304667,2,0.09945811568897514,1,0.052966867158102844,14,0.010515406714156149,8,0.010128387346731839,7,0.007419657715253708,0,0.005176008091711839,6,0.005150488064696426,3,0.004418478909834256,19,0.003914863305759949,4,0.0038898590822594847,10,0.003815735280658459,15,0.0036924830518919134,18,0.0033892120349493606,12,0.003263020236841306,13,0.003207089358021256,17,0.003097537446285117,16,0.002809688098540204,5,0.00264296865896643
6,file:/D:/Git/datavis-course/trabalho_final/data/lda_data/input/10140652.txt,4,0.4154603455815636,1,0.25958681536283296,10,0.0886110370824523,5,0.0864803703952201,14,0.019104250047827565,8,0.018401118445825673,2,0.017336851500782798,7,0.013479934739060152,0,0.009403702160233285,6,0.00935733771703268,3,0.00802743329089579,11,0.007365052884936158,19,0.007112471208138597,15,0.00670845374204525,18,0.006157475021257424,12,0.005928211452992797,13,0.0058265969816348314,17,0.005627564536013189,16,0.005104603697226063,9,0.004920374152028774
7,file:/D:/Git/datavis-course/trabalho_final/data/lda_data/input/10193971.txt,13,0.711382814369699,1,0.11855220817843391,11,0.08768159115700765,18,0.03051339366719488,14,0.006636625120319975,8,0.006392364244281701,2,0.006022648567167177,7,0.004682794314644848,0,0.0032667519439062323,6,0.003250645400720059,3,0.0027886499232724397,19,0.0024708012598931,4,0.0024550202575687793,10,0.0024082382455086343,15,0.002330449638771598,12,0.002059401282385041,17,0.001954959554676368,16,0.0017732881972062052,9,0.0017092886984297283,5,0.0016680659789127905
8,file:/D:/Git/datavis-course/trabalho_final/data/lda_data/input/10241062.txt,13,0.20112214161356945,17,0.20100176607183962,7,0.15635135924161264,8,0.10992816023522058,4,0.10307327100935781,10,0.10299182384306566,2,0.05988493906380787,14,0.011554319405897628,1,0.00880039714290365,0,0.005687393019105734,6,0.005659351636456573,3,0.004855020637834098,11,0.004454410576747925,19,0.00430164826666038,15,0.004057297044439292,18,0.0037240631247670904,12,0.0035854036909116096,16,0.0030872827465416677,9,0.0029758600524351915,5,0.0029040915768254877
9,file:/D:/Git/datavis-course/trabalho_final/data/lda_data/input/10280068.txt,9,0.3920379710195053,16,0.36902143915652214,8,0.12457693913621609,14,0.05554148547318268,10,0.031363456364232184,2,0.016985596984266733,1,0.0013678061933240944,7,0.0012671395877498495,0,8.83965947113418E-4,6,8.79607600980389E-4,3,7.545940472130439E-4,11,6.923290251050968E-4,19,6.685858655122676E-4,4,6.643156090295128E-4,15,6.306074527573587E-4,18,5.788144016311554E-4,12,5.572631887358062E-4,13,5.477112345284279E-4,17,5.290018048482486E-4,5,4.5136990754619707E-4
