docId,filename,0 fhir resource patient,1 image images dicom,2 type device list,3 message messages send,4 heart rate watch,5 niftynet image label,6 dicom file image,7 app healthkit health,8 segment field segments,9 oauth url information,10 google fit api,11 python pydicom frame,12 data read information,13 database document xml,14 server request service,15 class project create,16 code method function,17 dicom server study,18 error code project,19 find don set
729,file0729.txt,0.0054378266211820864,0.005303077859985962,0.00433234777408946,0.056277980008984325,0.05487284789299777,0.0010959128822970088,0.00957102030177948,0.058140628796977616,0.004125407832550287,0.6776946472066115,0.0058579805624026865,0.05445112008660025,0.00935382654312166,0.004774579160186279,0.003905047010102498,0.006404016087162563,0.007153500458626485,0.002419860858693983,0.010679797904024351,0.01814857415162372
730,file0730.txt,0.07451764489350415,0.0036132161250758904,0.0029518157662535467,0.4278140222801204,0.0019809333604308187,7.46692807939356E-4,0.006521149755080133,0.00420741371150496,0.002810818640917434,0.0014606295624827364,0.0039912953170388775,0.03709990128748903,0.0771857848751007,0.0032531271211775187,0.002660677289418317,0.03976964222470371,0.0048739890098304945,0.001648755780307596,0.04268291715973025,0.26020957303189407
731,file0731.txt,0.002082717106125198,0.0020311075993271785,0.0016593127084324165,0.37980968520302305,0.0011135477820461827,0.020322791328375073,0.043471854210196795,0.0023651256019930453,0.0015800535877930582,8.210679077765675E-4,0.0022436383457207043,0.020855074490658775,0.04338866782195517,0.1212469942118981,0.2403322631622764,0.0024527729149509073,0.022642880243664974,9.268198410763578E-4,0.08370262354323864,0.006951002389471484
732,file0732.txt,0.008416741830782089,7.775624853402312E-4,6.352294255374438E-4,0.7092385543796162,4.2629596838678215E-4,1.6068795649881222E-4,0.04711987954396931,9.054335387434511E-4,0.12251563637178077,3.143268250364173E-4,8.589249574375769E-4,3.6446023262400225E-4,0.016610346196536792,7.000714936246373E-4,5.7257655624045E-4,9.389872817945252E-4,0.0010488802432002794,0.015593655185543088,0.07014071931140241,0.0026610302159047264
733,file0733.txt,0.058069446594261186,0.002815674879533236,0.0023002646989116085,0.002289740509793468,0.0015436841052172772,5.818761206814943E-4,0.30858399043284046,0.003278715882250025,0.0021903897149215617,0.0011382263958262064,0.0031103010647471215,0.0013197672739306816,0.14292199102746075,0.0025350679278382288,0.11243784233060625,0.003400219212470339,0.0037981587436352283,0.00128482771923858,0.033261563513399386,0.3131382518524369
734,file0734.txt,0.004145339832265142,0.004042618755252713,0.003302616108649357,0.003287505953488306,0.0022163518811416823,8.354314398296756E-4,0.007296137677107504,0.004707432102717114,0.04275893632326867,0.0016342140241182648,0.8363611785001372,0.0018948622132983523,0.007130567495892729,0.003639735974281716,0.002976878088534359,0.00488188109366586,0.005453224690129077,0.0018446975795456504,0.0081413760930962,0.0534490141735804
735,file0735.txt,0.004502027099355576,0.004390467350071464,0.0035867909077512412,0.0035703805938172573,0.002407058681400129,9.073164406189702E-4,0.007923936485809992,0.005112484802778726,0.0034154634106369815,0.0017748305616495411,0.34903132503328493,0.002057906318660639,0.007744119758391816,0.003952918374308949,0.003233024641730339,0.005301944320329869,0.0059224493834612426,0.0020034252508297047,0.22395530911538353,0.359206821469729
736,file0736.txt,0.0057358950071841565,0.005593760143310714,0.0045698205731655355,0.1689905582815957,0.0030667598323916288,0.0011559841215587963,0.010095645077904523,0.006513660492794663,0.004351537450118207,0.002261257325310339,0.006179079216902874,0.0026219154878361155,0.009866546086218368,0.005036292378215742,0.16856074338299232,0.3356383362432309,0.007545611587668763,0.1669941484133367,0.0112651990846506,0.07395724981361333
737,file0737.txt,0.006068534965882299,0.005918157319463288,0.004834836743233465,0.00481271636019007,0.003244609472719106,0.34917913939184364,0.010681118653961813,0.006891405161165189,0.004603894795548653,0.0023923937115857153,0.06453010672602609,0.002773967409723015,0.01043873359636322,0.005328360501252023,0.004357975341087582,0.007146788276705049,0.007983201871962782,0.002700529321098903,0.011918498239107074,0.484195032141081
738,file0738.txt,0.0015112325003625749,0.0014737843208803625,0.10229645048022622,0.001198499047865085,8.079972042221717E-4,3.045663793034359E-4,0.002659892995730516,0.5793872518472909,0.0011464967215973985,5.957719863093402E-4,0.0016279979537984497,6.907943561482834E-4,0.002599532434457554,0.001326908653968602,0.0010852559980714738,0.001779747299420337,0.11752225773918394,6.725062475821773E-4,0.00296803462379557,0.17834502120978574
739,file0739.txt,0.009306942555256568,0.009076317515657255,0.007414894712858502,0.6299599299987776,0.004976059979321162,0.0018756755137012263,0.016380981290737118,0.010568928467999375,0.007060713110085266,0.003669068559127613,0.010026043929337291,0.0042542649053835405,0.016009250087076717,0.008171782049152405,0.006683561417171447,0.18884029685035378,0.012243350602260561,0.004141637380612726,0.018278675014632442,0.03106162606049743
740,file0740.txt,0.2744902736083877,0.001393297547892132,0.0011382539894050812,0.3970723271093324,7.63870606707206E-4,2.879333043795557E-4,0.09808618063710893,0.001622426947152094,0.0010838838819467239,5.632354991616257E-4,0.0015390892173732938,6.530684774446443E-4,0.0024575659513274136,0.0012544431011092165,0.0010259876560804852,0.0016825511799913467,0.001879466021620114,0.014288857775455662,0.0028059433831695716,0.19591134410495492
741,file0741.txt,0.06054977686965437,0.17003540573072137,0.0045698205731655355,0.0045489126941850345,0.0030667598323916288,0.0011559841215587963,0.2293511725277854,0.006513660492794663,0.004351537450118207,0.002261257325310339,0.006179079216902874,0.0026219154878361155,0.06468042794868858,0.005036292378215742,0.004119097795581649,0.006755045068409651,0.007545611587668763,0.38624967586321757,0.0112651990846506,0.019143367951143103
742,file0742.txt,0.0037050262794131547,0.0036132161250758904,0.0029518157662535467,0.0029383105955744244,0.0019809333604308187,7.46692807939356E-4,0.11274007767621665,0.00420741371150496,0.002810818640917434,0.0014606295624827364,0.0039912953170388775,0.0016935919804435295,0.0063731662610097,0.0032531271211775187,0.002660677289418317,0.0043633329176582065,0.04028029831687599,0.001648755780307596,0.7862154126076858,0.012365407882575558
743,file0743.txt,0.001272356362246626,0.001240827507879535,0.46305598470431986,0.0010090557795255238,6.802794296859779E-4,2.5642445509885E-4,0.002239451424715251,0.0014448830320536756,9.652733101421289E-4,5.016000364253226E-4,0.34182287950858814,5.816024958690709E-4,0.11161970081890384,0.0011171680516346761,9.137127301598282E-4,0.025816443125071538,0.025991809365091382,5.662051355807239E-4,0.01465789365899731,0.004246449068010821
744,file0744.txt,0.02888442627719091,0.0026684252333342984,0.02832816673728156,0.002169995335233273,0.0014629549912174929,5.514460971284326E-4,0.004815986631976552,0.0031072508607883896,0.0020758402287914517,0.0010787012584255824,0.0029476435311358135,0.0012507482030273518,0.004706698154336365,0.49921824722525654,0.0019649581345467454,0.0032224000048357957,0.003599528733021076,0.0012176358610948472,0.21455948677417497,0.1921694597272025
745,file0745.txt,0.002600245234746069,0.0025358114363562274,0.0020716303478594566,0.0020621522084200835,0.001390249931405511,0.4726493434614057,0.029425344763970525,0.0029528285709430648,0.001972676365992912,0.001025092610186976,0.027649853458100518,0.001188589268913354,0.004472787492092966,0.0022830953566690664,0.0018673048235714233,0.00306225510188513,0.003420641512703074,0.0011571225242925714,0.4026860392525532,0.0335269362779322
746,file0746.txt,0.0013724846720906212,0.001338474648930913,0.014209329365830184,0.0010884636032611683,7.338141401941418E-4,2.7660382312305647E-4,0.002415685452215639,0.027790314211464103,0.001041235664675721,0.013656936466681136,0.32937510292591005,6.273718075496386E-4,0.14663535884646606,0.040552672568798874,0.014101480442022965,0.0016163468480614618,0.11984827990241353,6.107627492594763E-4,0.04204312505577025,0.24066615680528114
747,file0747.txt,0.06206739466036463,0.001240827507879535,0.03749071661749392,0.0010090557795255238,6.802794296859779E-4,2.5642445509885E-4,0.11167052036132764,0.0014448830320536756,9.652733101421289E-4,5.016000364253226E-4,0.00137066503912732,0.13433068675172868,0.4034358846498702,0.0011171680516346761,9.137127301598282E-4,0.001498427805824335,0.11110486298245659,5.662051355807239E-4,0.0024988859993737107,0.1258365256642468
748,file0748.txt,0.002666504403100593,0.1300098889196155,0.0021244194087345417,0.0021146997483692154,0.0014256761300689839,5.373942072144237E-4,0.7946319194825398,0.0030280722298063685,0.0020229438921849476,0.0010512139094128125,0.0028725319968971115,0.0012188767723460836,0.030068654622093124,0.002341272946069299,0.0019148872834951758,0.0031402871557964303,0.0035078059304441567,0.001186608195535961,0.005236968759609858,0.008899374006665631
749,file0749.txt,0.002600245234746069,0.0025358114363562274,0.0020716303478594566,0.0020621522084200835,0.07593635037378035,5.240406596983715E-4,0.004576644616512247,0.42538073107773383,0.001972676365992912,0.001025092610186976,0.0028011533106422357,0.001188589268913354,0.45174939014634197,0.0022830953566690664,0.0018673048235714233,0.00306225510188513,0.003420641512703074,0.0011571225242925714,0.005106836893220707,0.008678236130473914
750,file0750.txt,0.004316327133674202,0.004209369009648287,0.0034388426760377957,0.044671187417951945,0.002307772136769369,8.69891381158709E-4,0.04884516749622941,0.04614968279196832,0.6219957545379606,0.0017016222119184275,0.004649828361857238,0.0019730216379785824,0.007424689701302275,0.0037898680882376993,0.00309966858860878,0.005083249306594668,0.0056781597283821214,0.001920787809491884,0.09097334853440261,0.09690176144982701
751,file0751.txt,0.007346699475757027,0.007164649049694844,0.0058531577665087865,0.005826378353121189,0.003927994292901973,0.0014806177465247299,0.012930792894286476,0.008342883903512394,0.07578077257382101,0.0028962834894296096,0.007914342571930555,0.1437726210806709,0.012637356309410175,0.006450628285290156,0.0052758590555595985,0.008652056218016986,0.0096646365782428,0.0032693191122940613,0.6462935743864532,0.024519376856573537
752,file0752.txt,0.0012275779723411812,0.012928251056633696,0.02444020310750943,9.735437999633245E-4,6.563381672763292E-4,2.474000382197352E-4,0.07254719180011163,0.0013940328632669847,9.313021791528962E-4,4.83947087397757E-4,0.0013224268447244313,5.611339981252311E-4,0.013842699089150496,0.012808943581886735,0.0360748331898071,0.048370062560799044,0.04853925708815658,0.5753698029341594,0.0727974960219195,0.0744835566193986
753,file0753.txt,0.0037050262794131547,0.0036132161250758904,0.0029518157662535467,0.0029383105955744244,0.0019809333604308187,0.07155931142203036,0.4668031707466716,0.00420741371150496,0.002810818640917434,0.0014606295624827364,0.0039912953170388775,0.0016935919804435295,0.0063731662610097,0.0032531271211775187,0.1796922238246458,0.0043633329176582065,0.0048739890098304945,0.001648755780307596,0.21971446369495773,0.012365407882575558
754,file0754.txt,0.3075087478606668,3.967060101256495E-4,3.240888490255578E-4,0.5678781302922458,0.06241535837842173,0.027293547908614102,7.159769056757877E-4,4.61944774035355E-4,3.086083449275361E-4,1.6036697112656914E-4,4.382164768575602E-4,1.8594462497823546E-4,6.997293468625431E-4,3.571707409688281E-4,2.921238683708407E-4,4.790636188633028E-4,5.351301075148139E-4,1.8102192192106704E-4,0.024123120577929123,0.005245002420868868
755,file0755.txt,0.0013374023015613572,0.0013042616157854904,0.0010655161129377705,0.16720851375251683,7.150569619979803E-4,2.695334943901077E-4,0.0023539376062541315,0.0015187489526467858,0.6272642940558315,5.27243045332024E-4,0.0014407367561409987,6.11335424295504E-4,0.04064233679893525,0.0011742803885924412,9.604239382463197E-4,0.0015750310649561216,0.0017593624519620242,0.013375756498056857,0.05374905744242824,0.08114717133713234
756,file0756.txt,0.002419854516875159,0.0023598907811514754,0.11755208178890489,0.39504126862538014,0.0012938020349551923,4.876855999781039E-4,0.0042591421760575085,0.0027479775597598175,0.001835822925773766,9.539773209962426E-4,0.0026068246950866434,0.0011061314804679196,0.0041624900879092906,0.002124706753604289,0.2792357689163303,0.002849812679627654,0.003183336211722183,0.001076847725580318,0.1666263902979289,0.008076187821910302
757,file0757.txt,0.0057358950071841565,0.005593760143310714,0.0045698205731655355,0.0045489126941850345,0.0030667598323916288,0.0011559841215587963,0.17453729066531518,0.006513660492794663,0.004351537450118207,0.002261257325310339,0.006179079216902874,0.0026219154878361155,0.009866546086218368,0.38873346541550724,0.004119097795581649,0.006755045068409651,0.1171733753126092,0.05736638468839626,0.06607908094712081,0.12877113167608353
758,file0758.txt,0.08566055995195936,0.6650023954642893,0.0023002646989116085,0.002289740509793468,0.0015436841052172772,5.818761206814943E-4,0.005081743498160601,0.003278715882250025,0.0021903897149215617,0.0011382263958262064,0.0031103010647471215,0.0013197672739306816,0.004966424238969892,0.0025350679278382288,0.0020733888998135663,0.03099133257016851,0.0037981587436352283,0.00128482771923858,0.005670450155701217,0.17518268506394605
759,file0759.txt,0.5250923628857799,0.005303077859985962,0.00433234777408946,0.004312526382524548,0.0029073942665379924,0.0010959128822970088,0.00957102030177948,0.16207153604989716,0.004125407832550287,0.002143750062634432,0.0058579805624026865,0.002485666460140471,0.00935382654312166,0.004774579160186279,0.003905047010102498,0.006404016087162563,0.007153500458626485,0.10635076811161354,0.11461070515694391,0.01814857415162372
760,file0760.txt,0.0012880173753795948,0.0012561004427846098,0.07487818400927215,0.0010214759129755142,6.886527639172688E-4,2.59580698803897E-4,0.0022670160907268893,0.32148805794125246,9.771545396746691E-4,5.077740651731207E-4,0.001387536101209936,5.887612483980321E-4,0.14991959733003826,0.0011309189032416038,9.249593175872113E-4,0.0015168714574946773,0.2478677733935826,5.731743671006E-4,0.00252964395965528,0.18892875008173168
761,file0761.txt,0.012693931772864887,0.012379377503253061,0.010113328521066353,0.010067057940980527,0.006786951300081918,0.0025582726934861044,0.6288768898566648,0.01441518050514872,0.009630252895089906,0.005004318623759427,0.013674729035355613,0.005802480044548144,0.021835347874292414,0.011145662840271289,0.00911584788727512,0.014949381241047967,0.01669895954483791,0.0056488650300899465,0.14623756956948725,0.0423655953203986
762,file0762.txt,0.03535587269326397,0.003266275810219621,0.03467498530818272,0.00265617457938118,0.0017907245215497175,6.749955086581094E-4,0.005894990214400882,0.003803418659100101,0.002540924377600073,0.03332698251584837,0.003608051911152456,0.09755078057141436,0.005761216066865247,0.0029407624829661545,0.002405199569689518,0.6760830152952617,0.0044059895259521056,0.0014904425685483636,0.006577909371302592,0.07519128844864278
763,file0763.txt,0.0023651605713898402,0.002306552145776701,0.001884337043205964,0.0018757158095651571,0.0012645593108677902,4.7666285070406E-4,0.004162876351658971,0.0026858673238756917,0.11480514282546037,0.4755778319365339,0.0025479048192145323,0.001081130516785842,0.18488571035874238,0.04728100917313573,0.0016984843138876052,0.09319405152430164,0.003111385928756326,0.0010525086380904901,0.004645134659979156,0.053097973898067856
764,file0764.txt,0.001146854814032004,0.023037792561213234,9.137058326613686E-4,9.095254385589742E-4,0.033492213666029724,2.311314891736648E-4,0.002018558419192065,0.746560491297888,8.700615452092409E-4,4.521236609193803E-4,0.0012354666076199758,5.242349093635315E-4,0.0019727515693149207,0.0010069738291225967,0.03370262178151327,0.0013506272248717311,0.01246837418995891,5.103563001200521E-4,0.013212081461759381,0.124384053401478
765,file0765.txt,0.003841022717815519,0.0037458425863020027,0.003060164911645847,0.3333995416535984,0.002053645363373397,7.741008625123179E-4,0.006760514627039914,0.004361850748248619,0.0029139923555773725,0.0015142433301978523,0.004137799526940271,0.0017557568505625098,0.043313030109124226,0.003372536180327392,0.039464270774067445,0.00452349311400081,0.005052893313379512,0.0751211365920744,0.30119114930177177,0.15964301508144035
766,file0766.txt,0.003349270371259901,0.003266275810219621,0.0026683829861786496,0.00265617457938118,0.0017907245215497175,6.749955086581094E-4,0.16592800182442125,0.003803418659100101,0.002540924377600073,0.0013203801938442932,0.1636410635211728,0.0015309736054021554,0.005761216066865247,0.0029407624829661545,0.002405199569689518,0.003944366533176219,0.0044059895259521056,0.4815894773986094,0.07059111401531074,0.07519128844864278
767,file0767.txt,0.4285767679571612,0.002072353761406419,0.0016930087474481823,0.0016852628805289354,0.0011361608490823506,4.2826434832091424E-4,0.0037401939866940613,0.002413154743309774,0.0016121400938932699,8.37741519757259E-4,0.0022892004178066195,9.713567053468682E-4,0.0036553183136241348,0.4689320350024009,0.0015260267854857075,0.0025025819301045843,0.002795467834729544,9.456409815201011E-4,0.02448071215831511,0.047706610983064085
768,file0768.txt,0.0018605351527530233,0.001814431290960384,0.05482174510102295,0.0014755172407680706,0.01877457108303296,3.7496312109804497E-4,0.03883432496691832,0.019892631967811207,0.0014114952216394785,7.334772930625036E-4,0.019784104837438362,8.504629053629513E-4,0.0032003821211293074,0.0016336071349765681,0.6058498211820494,0.0021911138178899374,0.0024475475214059393,8.2794772728384E-4,0.1281127664343946,0.09510855387900208
769,file0769.txt,0.007346699475757027,0.007164649049694844,0.21647475211517,0.005826378353121189,0.003927994292901973,0.0014806177465247299,0.012930792894286476,0.289171676368394,0.005573574457600613,0.0028962834894296096,0.007914342571930555,0.003358224848230103,0.012637356309410175,0.006450628285290156,0.07548305717178,0.008652056218016986,0.220286230926904,0.07347651722851446,0.014428791340469517,0.024519376856573537
770,file0770.txt,0.004704424034214549,0.004587848910564527,0.048704886792548745,0.0037308936410559135,0.002515272445642197,9.481065252798819E-4,0.008280171670839128,0.005342325990039373,0.0035690118700709215,0.0018546213442557399,0.0050679115884974925,0.0021504232942211473,0.09800596111389848,0.4986559250110763,0.0033783712296936623,0.23032452841785817,0.051145549104514805,0.0020934929294638563,0.009239407844401732,0.01570086624186333
771,file0771.txt,0.007901437245881514,0.08321407415626177,0.006295120541533734,0.006266319056586397,0.004224590989458914,0.0015924168734420912,0.01390717681196114,0.008972841999432064,0.005994426334887122,0.003114977319206687,0.15952880954106577,0.0036117991464617374,0.013591583290176724,0.006937705123357643,0.0056742309091558875,0.009305359431141799,0.010394398148342346,0.00351618027766009,0.6195857562061888,0.026370796597797667
772,file0772.txt,0.010215508350142444,0.009962369147467547,0.008138754312161428,0.008101517819505693,0.005461834750538399,0.0020587834037452462,0.01798013151639562,0.6949572862212361,0.007749996661717643,0.004027251729607347,0.011004810105032025,0.004669576330426319,0.017572111031423726,0.008969530784469232,0.007336026526481831,0.012030593170812518,0.11106094606903867,0.004545953839697364,0.02006308260020954,0.03409393562989132
773,file0773.txt,0.002736228687107694,0.0026684252333342984,0.0021799691471983402,0.002169995335233273,0.027611152581300712,5.514460971284326E-4,0.004815986631976552,0.3691820171219534,0.0020758402287914517,0.0010787012584255824,0.1336886314815519,0.0012507482030273518,0.004706698154336365,0.028550690603758654,0.0019649581345467454,0.0032224000048357957,0.1604887142735204,0.027365833451178063,0.18841128918409175,0.035280274186703195
774,file0774.txt,0.026149388742405633,0.002415754707636488,0.0019735500414475864,0.0019645206397964914,0.0013244292412412518,4.992302158232841E-4,0.4778049821070008,0.0028130283738089243,0.0018792809865382926,9.765601114177975E-4,0.0026685341031188995,0.0011323161023161677,0.05160552724222257,0.00217500334479977,0.02545114902973346,0.002917274160176807,0.0032586929449782685,0.0011023391350378435,0.004865056245529351,0.3870233825249703
775,file0775.txt,0.002736228687107694,0.0026684252333342984,0.0021799691471983402,0.002169995335233273,0.0014629549912174929,5.514460971284326E-4,0.5539281360237241,0.0031072508607883896,0.0020758402287914517,0.0010787012584255824,0.0029476435311358135,0.0012507482030273518,0.030854895744419582,0.0024024930136754353,0.0019649581345467454,0.0032224000048357957,0.029747726323104292,0.0012176358610948472,0.2668558819543414,0.08757666936686963
776,file0776.txt,0.0057358950071841565,0.005593760143310714,0.0045698205731655355,0.0045489126941850345,0.057880641694861845,0.0011559841215587963,0.010095645077904523,0.006513660492794663,0.004351537450118207,0.002261257325310339,0.006179079216902874,0.0026219154878361155,0.3387498372610397,0.005036292378215742,0.004119097795581649,0.006755045068409651,0.3912427846249603,0.0025525028259260505,0.0112651990846506,0.12877113167608353
777,file0777.txt,0.012693931772864887,0.012379377503253061,0.010113328521066353,0.010067057940980527,0.006786951300081918,0.0025582726934861044,0.022342359764512466,0.01441518050514872,0.009630252895089906,0.005004318623759427,0.013674729035355613,0.005802480044548144,0.021835347874292414,0.011145662840271289,0.00911584788727512,0.014949381241047967,0.01669895954483791,0.0056488650300899465,0.2675444755879178,0.5275932193941205
778,file0778.txt,0.13400083779129535,0.012379377503253061,0.010113328521066353,0.010067057940980527,0.006786951300081918,0.0025582726934861044,0.022342359764512466,0.01441518050514872,0.3735509709503813,0.24761813066062038,0.013674729035355613,0.005802480044548144,0.021835347874292414,0.011145662840271289,0.00911584788727512,0.014949381241047967,0.01669895954483791,0.0056488650300899465,0.024930663551056793,0.0423655953203986
779,file0779.txt,0.030478333236563012,0.002815674879533236,0.0023002646989116085,0.002289740509793468,0.0015436841052172772,5.818761206814943E-4,0.005081743498160601,0.1412342826707409,0.0021903897149215617,0.0011382263958262064,0.0031103010647471215,0.0013197672739306816,0.03255753759666806,0.0025350679278382288,0.0020733888998135663,0.003400219212470339,0.0037981587436352283,0.00128482771923858,0.25399047037498473,0.5062760453563241
780,file0780.txt,0.006068534965882299,0.005918157319463288,0.004834836743233465,0.12079808857551602,0.003244609472719106,0.001223022745865798,0.010681118653961813,0.006891405161165189,0.5265380697645153,0.0023923937115857153,0.006537420618363106,0.06076665351738599,0.06843141970402619,0.005328360501252023,0.12034334755641353,0.007146788276705049,0.007983201871962782,0.002700529321098903,0.011918498239107074,0.020253543279777242
781,file0781.txt,0.004502027099355576,0.004390467350071464,0.0035867909077512412,0.0035703805938172573,0.002407058681400129,9.073164406189702E-4,0.6532641525897511,0.005112484802778726,0.0034154634106369815,0.0017748305616495411,0.004849876444516383,0.002057906318660639,0.05076680083198789,0.003952918374308949,0.04625570571532641,0.005301944320329869,0.0059224493834612426,0.0020034252508297047,0.051864584820999225,0.14409341610174867
782,file0782.txt,0.001965366725124673,0.0019166651481977751,0.11425551712469335,0.05790350410718852,0.0010508051003343469,3.9609036156320124E-4,0.0034592064324627213,0.0022318629569167076,0.4334682019116477,7.74804960436521E-4,0.002117220881762983,8.983821094054211E-4,0.003380707168711269,0.0017256524824368067,0.1704459289975121,0.021096188151984187,0.002585454217091672,8.745983170156539E-4,0.0038599464259974695,0.1755938964195169
783,file0783.txt,0.0035783307925685475,0.0034896601388242133,0.002850876742511908,0.002837833388847045,0.0019131942143143547,0.4794591443419151,0.006298155319764729,0.004063538799875392,0.002714701094296594,0.0014106825015005706,0.0038548106971746056,0.001635678636705411,0.006155232205678751,0.003141884583796579,0.0025696939119474733,0.004214126259843254,0.004707320175682967,0.0015923756360061586,0.38317905412003034,0.08033370643871598
784,file0784.txt,0.0016038842591036791,0.001564140178964323,0.0012778238226202308,0.0012719775130301723,8.575344938259345E-4,3.232389599216422E-4,0.002822967680835852,0.5229456452676511,0.001216786989720552,6.322980154458219E-4,0.0017278084552336402,7.331460869443135E-4,0.01808609120792099,0.0014082597501430731,0.0011517916746675834,0.001888861361860407,0.09407302971418492,7.137367575056472E-4,0.049131555238254083,0.2965694225721662
785,file0785.txt,0.002419854516875159,0.5111062377447909,0.0019279120244413866,0.0019190914262041672,0.0012938020349551923,4.876855999781039E-4,0.0042591421760575085,0.0027479775597598175,0.04808549083155917,9.539773209962426E-4,0.0026068246950866434,0.0011061314804679196,0.09666182589948011,0.002124706753604289,0.0017377614816178491,0.002849812679627654,0.003183336211722183,0.001076847725580318,0.004752552627680001,0.3086990292095154
786,file0786.txt,0.002600245234746069,0.052233211731272794,0.0020716303478594566,0.0020621522084200835,0.02623895007886379,5.240406596983715E-4,0.004576644616512247,0.35083463063535897,0.001972676365992912,0.001025092610186976,0.12704465404793364,0.001188589268913354,0.029321487639551246,0.0022830953566690664,0.0018673048235714233,0.1521544559866348,0.003420641512703074,0.0011571225242925714,0.1293503376305121,0.10807303672030703
787,file0787.txt,0.0030558483979694745,0.0029801248019972223,0.002434612010858848,0.002423473154863841,0.0016338432117452128,6.158606846044354E-4,0.034581120063262034,0.704332047177261,0.002318319761605246,0.0012047046827550977,0.06169711179066086,0.0013968484836420765,0.034459065565081076,0.002683128958323057,0.0021944854959761724,0.003598809536202601,0.0040199907866160815,0.001359868278908378,0.12281193989726225,0.01019879726040506
788,file0788.txt,0.3348722478111571,0.006694637320984259,0.005469181833958433,0.005444159190273421,0.0036703119730609472,0.0013834870005835454,0.012082513476873702,0.0077955782003686245,0.005207939609648696,0.19951078465359343,0.26980115209938604,0.0031379202589379446,0.011808326772287143,0.006027457390161977,0.004929754784724089,0.00808446834710731,0.07463212248530347,0.003054846872688503,0.013482240977137034,0.022910868941764327
789,file0789.txt,0.0034600136522563757,0.03643917222662427,0.0027566127956859168,0.0027440007191709783,0.0018499346440226487,6.973141658582339E-4,0.006089907460672429,0.4668377410952969,0.0026249397812993292,0.0013640384294062295,0.06985714646129733,0.0015815950904981642,0.30353578616312177,0.003037998492572779,0.002484727246548442,0.004074786607675104,0.004551673117317854,0.001539723899071635,0.006795407269390014,0.07767748068221356
790,file0790.txt,0.0013907252336230035,0.001356263211302374,0.18717044936581223,0.001102929475073639,0.31970776762872405,2.802799363492122E-4,0.002447790334718189,0.001579302270916192,0.4396308502028871,5.482645024159493E-4,0.0014981796871698554,6.357096886874001E-4,0.0023922429879943623,0.0012210995643252307,9.987165450032385E-4,0.0016378283805982352,0.0018295091568003954,6.188798931053049E-4,0.016021535466161207,0.017931676468332887
791,file0791.txt,0.0025371991342448288,0.3904137398409335,0.0020214011566403746,0.0020121528261911976,0.001356541635077917,5.113346581041386E-4,0.02871189157944653,0.002881233659678939,0.0019248464341215217,0.0010002379961446823,0.002733235950086288,0.07389841027303957,0.1983340454474043,0.002227738939748441,0.0018220297525895772,0.02723422027595634,0.02758391717342655,0.0011290666847956006,0.07772165522982548,0.15394510135254416
792,file0792.txt,0.0054378266211820864,0.057268531486445735,0.00433234777408946,0.004312526382524548,0.0029073942665379924,0.0010959128822970088,0.5292255565663772,0.006175175170517838,0.056090861459010065,0.002143750062634432,0.0058579805624026865,0.05445112008660025,0.00935382654312166,0.004774579160186279,0.003905047010102498,0.006404016087162563,0.007153500458626485,0.002419860858693983,0.010679797904024351,0.22601038865746284
793,file0793.txt,0.0031477714342656887,0.0030697699953004193,0.002507847623067256,0.002496373698924036,0.001682990881817908,6.343864020784834E-4,0.005540335579174692,0.33446581550669,0.03246907702725632,0.0012409434282218885,0.0033909841488852753,0.0014388671105960385,0.005414609557212031,0.0027638402137594325,0.002260497857725588,0.09395012492597206,0.365113154324037,0.0014007745035899512,0.06634420861245677,0.0706676271689691
794,file0794.txt,0.002969141807037906,0.002895566791101298,0.0023655323707029788,0.22934657471247039,0.05833545085800939,5.983862639210288E-4,0.0052259328025144915,0.0033717461114236937,0.0022525397957693606,0.14304043812742567,0.0031985526947279305,0.0013572143283138822,0.0051073414766074415,0.2579728461895455,0.0021322192015057724,0.11699262954711259,0.0039059276358015963,0.08644323282830474,0.005831343412832341,0.06665738304487194
795,file0795.txt,0.004502027099355576,0.047413148423667534,0.0035867909077512412,0.0035703805938172573,0.002407058681400129,9.073164406189702E-4,0.007923936485809992,0.005112484802778726,0.0034154634106369815,0.0017748305616495411,0.004849876444516383,0.002057906318660639,0.007744119758391816,0.003952918374308949,0.003233024641730339,0.22041534968831022,0.13499049260424947,0.0020034252508297047,0.008841903747403155,0.5312975457641134
796,file0796.txt,0.002002986040505329,0.7867391690194484,0.020736907991363778,0.0015884894361765957,0.0010709186842104413,4.036719737073363E-4,0.0035254195091806825,0.0022745833079785825,0.0015195656050897247,7.896355932098063E-4,0.0021577468553959697,9.155781469052E-4,0.0034454176817995206,0.0017586833993360862,0.0014383972115411187,0.0023588752859078433,0.0026349427000051336,8.913391061511349E-4,0.003933830114011381,0.15981384233807588
797,file0797.txt,0.002419854516875159,0.0023598907811514754,0.02505274597733409,0.0019190914262041672,0.787538156433307,4.876855999781039E-4,0.0042591421760575085,0.0027479775597598175,0.001835822925773766,9.539773209962426E-4,0.025731658647979345,0.0011061314804679196,0.0041624900879092906,0.002124706753604289,0.0017377614816178491,0.002849812679627654,0.04943300411750758,0.001076847725580318,0.004752552627680001,0.07745068968058841
