docId,filename,0 fhir resource patient,1 data database information,2 error code problem,3 dicom image file,4 find type set,5 tag data values,6 app healthkit data,7 google fit api,8 server send application,9 hl7 message xml
1058,3105967.txt,0.0021628240120342202,0.0034119446764997625,0.11781293690183052,0.16154984588347915,0.05098408961932781,0.2719285870884351,0.003100831305170961,0.00240795012532042,0.047064378776940634,0.3395766116109614
1059,31061829.txt,0.20690832453132116,0.44637849984782507,0.008089141451849418,0.040152259536643545,0.178762839874844,0.0709631053191687,0.0046794985008839695,0.0036338639199267964,0.0031439086954104436,0.03728855832212682
1060,31071426.txt,0.004940928717465913,0.11055293936937984,0.7315542126307913,0.009402963530015953,0.11647214527503905,0.004664968754659471,0.0070837878433421516,0.005500914479505541,0.004759224133295304,0.005067915266505308
1061,31072939.txt,0.003931055973606392,0.006201404010469579,0.1323760285745832,0.17099250350553513,0.010910787825741822,0.044589350435840495,0.005635937717314906,0.004376586662446084,0.0037864898541822116,0.6171998554402801
1062,31078268.txt,0.538489889151134,0.051270947507548084,0.01060989442429105,0.008147176987959864,0.36802144927913216,0.004041951876787609,0.006137732335198059,0.004766255204234182,0.00412361924148194,0.004391083992232869
1063,31082413.txt,0.003633959095456407,0.04352115277221142,0.4246789149958055,0.006915700832387509,0.3879704989315375,0.003430995791558226,0.005209991225455143,0.11741111223877986,0.0035003188298118612,0.003727355286996488
1064,31091870.txt,0.0019843110503987736,0.7665973955473995,0.02555203318961234,0.003776295005663789,0.17058148643926116,0.0018734836260465952,0.002844898054597628,0.0022092051946419862,0.001911337236183786,0.02266955465619437
1065,31093161.txt,0.6756355329221639,0.01126823968249148,0.24053340431883827,0.013593504688657825,0.019825409235989983,0.006743966881981321,0.010240761112658007,0.007952461639393109,0.00688022827737304,0.007326491240452955
1066,31093255.txt,0.014879165900225744,0.023472501970367796,0.19159946765398078,0.028316185542671693,0.04129766232060042,0.014048137099121508,0.3307800040353043,0.016565513049031668,0.32377978786841927,0.01526157456027688
1067,31110202.txt,0.004098597846391597,0.00646570827089927,0.010157700002783427,0.007799943750977216,0.22447614618967085,0.003869683613071332,0.7304172972395766,0.00456311708347193,0.003947870309131538,0.004203935694026141
1068,31117630.txt,0.0031567974062573535,0.004979978974312228,0.368915901950341,0.006007625808839982,0.008761805209537015,0.0029804844609321586,0.5954041945293651,0.0035145766219134714,0.0030407049481761044,0.0032379300903254476
1069,31119521.txt,0.002962312287169441,0.03547735189702463,0.5310126849511138,0.005637505819970285,0.4086763612844443,0.0027968616937013345,0.004247054140622449,0.003298049311196114,0.002853372095334479,0.0030384465194231653
1070,31120588.txt,0.003501637699388102,0.04193644046751836,0.2635654638514946,0.006663883141297807,0.009718921897108492,0.003306064789002061,0.005020282619951628,0.6593228088237636,0.003372863604786355,0.003591633105688883
1071,31124860.txt,0.514318870967152,0.16304776637670843,0.009359863929104617,0.007187297532296809,0.28538963117138366,0.0035657394938921816,0.00541460048454328,0.00420470726465307,0.0036377850195514604,0.0038737377607143742
1072,31141487.txt,0.0022646923503084693,0.0035726462095624543,0.26466095651181465,0.004309881966396445,0.0062857354081701,0.002138205114305662,0.7097422141186523,0.0025213638272900745,0.0021814074042349686,0.0023228970892647293
1073,31144611.txt,0.8178414738763045,0.00514900309867047,0.008089141451849418,0.006211529017477805,0.009059187279015335,0.0030816442808372178,0.0046794985008839695,0.0036338639199267964,0.0031439086954104436,0.13911074987962405
1074,31145747.txt,0.0071429116440572885,0.01126823968249148,0.24053340431883827,0.013593504688657825,0.2426562829953589,0.006743966881981321,0.45590250863139586,0.007952461639393109,0.00688022827737304,0.007326491240452955
1075,31148143.txt,0.00838915320293081,0.013234237483871538,0.45697235256191476,0.015965197258569666,0.11052064118489717,0.00792060355604465,0.36097246614843687,0.009339947399293915,0.008080638815970804,0.008604762388069863
1076,31148927.txt,0.006649041098199381,0.010489138391566262,0.15476125143834843,0.012653631438749315,0.1567373514197083,0.006277679915093977,0.6318048408159584,0.007402617714888078,0.006404520013810767,0.006819927753677077
1077,31152108.txt,0.14356375927499732,0.0035726462095624543,0.2882108009992628,0.16915879337853346,0.0062857354081701,0.002138205114305662,0.003246879495208135,0.3557690311390122,0.025731251891683113,0.0023228970892647293
1078,31155215.txt,0.003931055973606392,0.006201404010469579,0.009742475053803639,0.007481098811162371,0.010910787825741822,0.044589350435840495,0.08739164006450127,0.7401779077871233,0.08554219220136858,0.0040320878363823845
1079,31157431.txt,0.5984915771218103,0.11747749093494297,0.010279754778294369,0.0015192288746909864,0.08522867006402532,0.033958897030141204,0.10076006752514839,8.887781057315636E-4,7.689438230136517E-4,0.05062659174220118
1080,31163748.txt,0.0030564641633099546,0.735836170688309,0.16649113270943494,0.005816684008577281,0.008483326670178195,0.0028857550142698868,0.06794851506145856,0.0034028719970412144,0.002944061499441644,0.003135018187979304
1081,31164594.txt,0.002069725496053412,0.024787521582977097,0.2633987980684882,0.003938845198826465,0.005744597862912074,0.001954127517703427,0.024489800051673807,0.6695000542869951,0.0019936105322252,0.002122919402145114
1082,31184628.txt,0.0030564641633099546,0.004821699117862716,0.007574943237598785,0.005816684008577281,0.29453246771948327,0.0028857550142698868,0.671830035054436,0.0034028719970412144,0.002944061499441644,0.003135018187979304
1083,31214072.txt,0.002873787612610955,0.18383536049222388,0.3956095321191295,0.005469036624404378,0.2171617827268068,0.0027132812851494103,0.18342197792033285,0.0031994915922088133,0.0027681029502724273,0.0029476466768608833
1084,31221561.txt,0.0016448986368002778,0.2762716773882551,0.021181409312124835,0.02023516618463239,0.004565475572334549,0.0015530280204468848,0.08788227818216614,0.5833944857663934,0.001584406846715136,0.0016871740901312465
1085,31222391.txt,0.0024368550206314535,0.0038442399699572293,0.10739979016907662,0.004637520635732975,0.006763579117346269,0.0023007521826202536,0.865057500927042,0.002713038749185277,0.002347238725087122,0.002499484503320696
1086,31222797.txt,0.0021628240120342202,0.3857512391123102,0.5451333248006774,0.004116018762851311,0.006002996156291282,0.0020420263102159364,0.04808192476820748,0.00240795012532042,0.0020832853139041156,0.002218410638187497
1087,31224611.txt,0.015556589476084478,0.03053662055660889,0.01757417630557633,0.0025972600191511274,0.0747470672052618,0.0012885444890208683,0.7966985897902648,0.0015194470552588682,0.058081859866734,0.0013998452360388487
1088,31244928.txt,0.3800051724033288,0.09145153511214157,0.0069155477405733,0.005310344208717363,0.18184398238132704,0.03165107223341758,0.004000584669885519,0.0031066534774534184,0.002687782233075379,0.29302732554007993
1089,31255720.txt,0.0027904002941970254,0.00440197231772655,0.0069155477405733,0.005310344208717363,0.007744856792496983,0.1477171559593043,0.8164631707510925,0.0031066534774534184,0.002687782233075379,0.0028621162253631665
1090,31262108.txt,0.003633959095456407,0.005732721350129067,0.2735251893074761,0.006915700832387509,0.2746052046652904,0.003430995791558226,0.42088273686836103,0.004045817972532796,0.0035003188298118612,0.003727355286996488
1091,31268443.txt,0.0031567974062573535,0.004979978974312228,0.04065017532476062,0.006007625808839982,0.27137438651000134,0.0029804844609321586,0.6610573398544812,0.0035145766219134714,0.0030407049481761044,0.0032379300903254476
1092,31269164.txt,0.004281056777215856,0.00675354480972156,0.05512729712211758,0.6759082174553577,0.05639963039434652,0.18211156266809367,0.006137732335198059,0.004766255204234182,0.00412361924148194,0.004391083992232869
1093,31274877.txt,0.004699473484357673,0.0074136145373312305,0.06051526166821403,0.008943455838066754,0.01304355837840844,0.004436999240726339,0.34881634677381274,0.5427843871632003,0.0045266485107292405,0.0048202544051532265
1094,31297566.txt,0.1644774956224168,0.0022487206622625773,0.5668034374817552,0.0027127568925822934,0.003956412771025181,0.0013458444353726046,0.002043674234859494,0.001587014947165181,0.2533625483664922,0.0014620945860684392
1095,31317181.txt,0.003501637699388102,0.005523978854026648,0.008678232557052563,0.006663883141297807,0.2281936915780588,0.003306064789002061,0.5876196684358191,0.11313588462138792,0.03978532521827807,0.003591633105688883
1096,31320401.txt,0.05090736774289849,0.17587815102734686,0.27637916466834817,0.0022744711632969577,0.45072710988325454,0.0011284034949496696,0.0017134886384662954,0.038614768844119324,0.001151202811357576,0.0012258717259620363
1097,31334502.txt,0.002873787612610955,0.004533519274652741,0.18642405069862988,0.005469036624404378,0.007976301306307169,0.0027132812851494103,0.00412013670276173,0.06296677199806586,0.0027681029502724273,0.7201550115471455
1098,31340469.txt,0.0014917972822336594,0.0023533721501208366,0.12779913068018367,0.002839003807003777,0.019653281822621983,0.0014084776583207096,0.002138783224146071,0.8238363350462016,0.0014369358542845154,0.01704288247488311
1099,31348053.txt,0.039914099312879814,0.07834890208101007,0.2635654638514946,0.006663883141297807,0.046131383510600206,0.03971852640249378,0.47838228359534396,0.04031096139440449,0.003372863604786355,0.003591633105688883
1100,31350073.txt,0.014525848343226037,0.002010329193596158,0.6789850156163472,0.0024251719957072136,0.14930354274150884,0.0012031687189400498,0.0018270201566096508,0.0014187722523746219,0.13374253081276816,0.014558600168922136
1101,31351753.txt,0.11699925336170347,0.11909801561637612,0.04679460077498199,0.6871074664298699,0.01008618471071395,0.003430995791558226,0.005209991225455143,0.004045817972532796,0.0035003188298118612,0.003727355286996488
1102,31365820.txt,7.726458336838533E-4,0.16994355278602907,0.7571586449726041,0.0014704038473710619,0.05035155553115485,7.294921417934541E-4,0.0011077389448082846,0.016929230897695057,7.442314812516079E-4,7.925035636086639E-4
1103,31391065.txt,0.0014046381130799243,0.016822277935229307,0.003481164315182349,0.04649234225172318,0.1645690567366513,0.01593258948236225,0.7323339731643396,0.016170237360469512,0.0013529819976324062,0.0014407386433301784
1104,31392576.txt,0.6516272546868198,0.002594895893510001,0.07249580584238954,0.003130367341210823,0.1414038663197071,0.035762625707290024,0.00235828396505829,0.018936123933481624,0.07000360222040142,0.0016871740901312465
1105,31403895.txt,0.002319311782094706,0.003658810630929875,0.005748032419472491,0.5350057632138298,0.39232237820296606,0.05042540452395782,0.0033251871351321605,0.0025821736143475512,0.002234018185075631,0.002378920292193931
1106,31413531.txt,0.002376630927816758,0.0037492339631195006,0.1294593864225068,0.004522909601907878,0.05602414414749831,0.002243891716233611,0.7942508721393523,0.0026459890904827824,0.0022892293968172508,0.0024377125942647883
1107,31418156.txt,0.0022125862873268614,0.09552248450422582,0.3045876536113665,0.18827479570619463,0.00614111314854211,0.0020890092708444378,0.026180184704219248,0.025471361707639757,0.347251359208541,0.0022694518510995828
1108,31423977.txt,0.005506798640488123,0.06595072168482662,0.013647693836334874,0.12500689346569643,0.01528431850598357,0.4060438611635678,0.007895073071450757,0.06339443610692985,0.005304283968794102,0.29196591955592777
1109,31440205.txt,8.049840899864867E-4,0.02638224735110946,0.30334323886877496,0.0015319460112082127,0.08594210083830961,7.600242469619994E-4,0.5452550519194862,0.034379353244884614,7.753804855430758E-4,8.256729437353077E-4
1110,31444218.txt,0.003776673669416746,0.3986826266679709,0.009359863929104617,0.007187297532296809,0.010482294164910774,0.0035657394938921816,0.00541460048454328,0.00420470726465307,0.0036377850195514604,0.5536884117736601
1111,31451851.txt,0.0014917972822336594,0.11094258427436667,0.0036971739667598868,0.002839003807003777,0.05067877100097793,0.0014084776583207096,0.017651527813324047,0.8083235904570236,0.0014369358542845154,0.001530137885705138
1112,31455225.txt,0.0030564641633099546,0.004821699117862716,0.039358181131966014,0.005816684008577281,0.1356162782476471,0.0028857550142698868,0.00438203927272411,0.7979838193562219,0.002944061499441644,0.003135018187979304
1113,31484343.txt,0.5132761002882721,0.005523978854026648,0.19074054062451115,0.006663883141297807,0.009718921897108492,0.003306064789002061,0.005020282619951628,0.003898499780912771,0.2582600948992284,0.003591633105688883
1114,31525575.txt,0.003378614045161842,0.005329903931709671,0.008373338683657132,0.00642975976082287,0.39584240332929704,0.003189912232293274,0.4264420183580112,0.1442942378385359,0.0032543641935137146,0.0034654476269972787
1115,31545978.txt,0.002566948545587844,0.00404946790688242,0.27329090339873907,0.004885098518476352,0.3007467168270362,0.002423579744766572,0.1371447948923363,0.26978702060122567,0.002472548009831358,0.002632921555118141
1116,31547428.txt,0.006219047748259954,0.009810806029296874,0.01541288599110213,0.011835321356003679,0.017261191627645837,0.005871702485165062,0.008916221495072029,0.0069238905807743065,0.00599033983732812,0.911758592849352
1117,31548719.txt,0.0025002106370632855,0.0039441860853176,0.2661856330796403,0.4727387819311168,0.05893727944482168,0.15835413284916464,0.0035845410305184846,0.0027835748462869993,0.002408264413969519,0.02856339568210053
1118,31555231.txt,0.0016735239269300695,0.0026400534771729195,0.8046609204475127,0.003184843447732069,0.022047390596939106,0.0015800545354371736,0.1416190399023592,0.0018631946599241952,0.019014443928655884,0.0017165350773367689
1119,31555316.txt,0.0032639414163267355,0.00514900309867047,0.17779279404767812,0.006211529017477805,0.21270357039400975,0.0030816442808372178,0.0046794985008839695,0.4109226301499157,0.17284756129123915,0.0033478278029610816
1120,31555874.txt,0.0026373470239490792,0.03158549112072743,0.006536230407697545,0.00501907218262968,0.08959495198751231,0.0024900463385407008,0.0037811528672502003,0.002936253741171773,0.0025403575566438235,0.8528790967738774
1121,3156064.txt,0.00838915320293081,0.013234237483871538,0.020791135092159303,0.5393826582222763,0.37222937166675046,0.00792060355604465,0.012027492172632446,0.009339947399293915,0.008080638815970804,0.008604762388069863
1122,31592468.txt,0.0022646923503084693,0.0035726462095624543,0.0056126671498851035,0.23980832684087788,0.0062857354081701,0.6379840062754055,0.003246879495208135,0.0025213638272900745,0.0021814074042349686,0.0965222750390573
1123,31617291.txt,0.0026373470239490792,0.7446346250966318,0.006536230407697545,0.00501907218262968,0.007320051913369492,0.0024900463385407008,0.0037811528672502003,0.002936253741171773,0.0025403575566438235,0.22210486287211578
1124,31649280.txt,0.0018330191832321954,0.15537971974432604,0.004542836272412559,0.0034883750637454674,0.0050876109429734565,0.0017306416881187493,0.002627991567838838,0.002040766492058376,0.3639247418975335,0.4593442971477608
1125,31654946.txt,0.0318069212256687,0.00440197231772655,0.06494858960351665,0.005310344208717363,0.007744856792496983,0.002634551301945902,0.004000584669885519,0.061139695340396774,0.002687782233075379,0.8153247023065702
1126,31657705.txt,0.006649041098199381,0.1487718361115624,0.15476125143834843,0.012653631438749315,0.018454653699712175,0.006277679915093977,0.5626634919559603,0.07654396657488614,0.006404520013810767,0.006819927753677077
1127,31663040.txt,0.0017031631634157828,0.6934030915848833,0.12819572660498327,0.0032412491713660696,0.004727190870192761,0.10787208159394755,0.0555738391754277,0.001896193092904902,0.0016405286725984603,0.0017469360702801657
1128,31667078.txt,0.002962312287169441,0.00467317062419302,0.007341603312976381,0.6833294938222657,0.28545963619311787,0.0027968616937013345,0.004247054140622449,0.003298049311196114,0.002853372095334479,0.0030384465194231653
1129,3166995.txt,0.002319311782094706,0.003658810630929875,0.05398366299313247,0.004413826903570034,0.030555148900516218,0.002189773950297841,0.0033251871351321605,0.0025821736143475512,0.8945931837977851,0.002378920292193931
1130,31674225.txt,0.6709089615472441,0.005329903931709671,0.07863969105229737,0.04156293594514299,0.18504334622337631,0.003189912232293274,0.004843904146169788,0.003761533101255429,0.0032543641935137146,0.0034654476269972787
1131,31683887.txt,0.0027117157377328977,0.00427784416302846,0.5706866259430202,0.03335890575315172,0.007526464964319808,0.002560261422781717,0.003887774966201871,0.0030190511175090346,0.0872069040701695,0.28476445186208466
1132,31702994.txt,0.005841291545164965,0.009214879934989983,0.014476679432410931,0.011116422540810644,0.4414053703232989,0.005515044661285197,0.4943090965741524,0.006503320949809458,0.005626475766203908,0.005991418271873528
1133,31728444.txt,0.002962312287169441,0.00467317062419302,0.007341603312976381,0.8681545814592553,0.03902618601046499,0.0027968616937013345,0.004247054140622449,0.003298049311196114,0.002853372095334479,0.0646468090650864
1134,31732613.txt,0.6059866142343298,0.004160524429346486,0.03396119709907849,0.00501907218262968,0.007320051913369492,0.0024900463385407008,0.0037811528672502003,0.002936253741171773,0.24936505777907228,0.0849800294152111
1135,31750109.txt,0.05356786380432093,0.0074136145373312305,0.15825204230814055,0.6931009203175524,0.01304355837840844,0.05330538956068961,0.006737614534069896,0.005232093643604326,0.0045266485107292405,0.0048202544051532265
1136,31763237.txt,0.002566948545587844,0.00404946790688242,0.006361759368906698,0.19173549933935904,0.3007467168270362,0.48289603899846495,0.0036802228774200957,0.0028578765713932358,0.002472548009831358,0.002632921555118141
1137,31783911.txt,0.0019441940736872056,0.0030670468715392144,0.004818364935484132,0.0036999493446507234,0.06604742307502053,0.001835607256320936,0.0027873825209416806,0.0021645415148591634,0.9116413287041998,0.0019941617032965243
1138,31799139.txt,0.0027904002941970254,0.00440197231772655,0.0069155477405733,0.005310344208717363,0.03676137772396866,0.002634551301945902,0.004000584669885519,0.0031066534774534184,0.931216452040169,0.0028621162253631665
1139,31806199.txt,0.0032639414163267355,0.2087933862136649,0.008089141451849418,0.006211529017477805,0.4502886840281699,0.0030816442808372178,0.14044242057754694,0.13939678599658975,0.037084639214576186,0.0033478278029610816
1140,31806448.txt,0.11885648402008374,0.41063326535833,0.03593206867204498,0.005310344208717363,0.18184398238132704,0.002634551301945902,0.23613275212165893,0.0031066534774534184,0.002687782233075379,0.0028621162253631665
1141,31820749.txt,0.002873787612610955,0.004533519274652741,0.0071222094810587675,0.33418907885661814,0.3665799837414494,0.2716660431115061,0.00412013670276173,0.0031994915922088133,0.0027681029502724273,0.0029476466768608833
1142,31826727.txt,0.005506798640488123,0.008687203490171118,0.6435463939775452,0.010479857076385456,0.01528431850598357,0.005199233800979354,0.29421266404472823,0.00613091791227436,0.005304283968794102,0.005648328582650307
1143,31830686.txt,0.0022646923503084693,0.0035726462095624543,0.05271235612478139,0.004309881966396445,0.0062857354081701,0.002138205114305662,0.9216908145056857,0.0025213638272900745,0.0021814074042349686,0.0023228970892647293
1144,31836412.txt,0.014879165900225744,0.1781964065243484,0.5010472767619419,0.028316185542671693,0.196021566874581,0.014048137099121508,0.0213321949273431,0.016565513049031668,0.014331978760458091,0.01526157456027688
1145,31855076.txt,0.003776673669416746,0.0059578595158668,0.16644977078994627,0.007187297532296809,0.010482294164910774,0.0035657394938921816,0.00541460048454328,0.00420470726465307,0.7890873193237596,0.0038737377607143742
1146,31874308.txt,0.0215467651778864,0.03399091666054463,0.05340011021088094,0.04100513460987434,0.7319785276904109,0.02034333868519693,0.030891502783861536,0.02398879225570588,0.020754374469429144,0.02210053745620927
1147,31882644.txt,0.0021628240120342202,0.0034119446764997625,0.005360203244239206,0.004116018762851311,0.02849354288780954,0.0020420263102159364,0.003100831305170961,0.9470109128490873,0.0020832853139041156,0.002218410638187497
1148,31883534.txt,0.8869235969240793,0.0031962860164396587,0.005021401077467753,0.06706282046458743,0.026692552583988442,0.0019129560292990655,0.0029048371763823262,0.0022557509114542406,0.0019516071766781749,0.002078191639623489
1149,31883584.txt,0.005841291545164965,0.3129239189922014,0.37892752630106463,0.011116422540810644,0.016212715643202893,0.005515044661285197,0.25134186532838326,0.006503320949809458,0.005626475766203908,0.005991418271873528
1150,31892048.txt,0.030062313715330018,0.004160524429346486,0.006536230407697545,0.6906432394671531,0.19929481875303606,0.0024900463385407008,0.0037811528672502003,0.05778618712393365,0.0025403575566438235,0.002705129341068275
1151,31920486.txt,0.01754900844294923,0.06646650638128852,0.09987222617421414,0.6593171696761938,0.08432033997473533,0.06549135741581275,0.002207264690928232,0.0017140510934189434,0.0014829449466798282,0.0015791312037791935
1152,31939192.txt,0.0016172361379778546,0.0025512571531082443,0.08809377832815111,0.5748606521986874,0.004488697307815359,0.30423551983424657,0.00231862436175698,0.0018005274305484605,0.01837490660882608,0.0016588006388818335
1153,31944275.txt,0.5372594824435455,0.049661999836912586,0.019512612733540824,0.018640920230626704,0.004205780431069349,0.0014306712967380754,0.0021724844200787206,0.001687042478854488,0.36387475758219967,0.0015542485464340708
1154,3196000.txt,0.0017031631634157828,0.2329255709305011,0.004221009505726509,0.5522721391823602,0.04014853861283755,0.0016080383660132052,0.002441817561460523,0.001896193092904902,0.1610365935145,0.0017469360702801657
1155,31961962.txt,0.0032639414163267355,0.00514900309867047,0.008089141451849418,0.006211529017477805,0.009059187279015335,0.0030816442808372178,0.8871384919991931,0.07151532495825827,0.0031439086954104436,0.0033478278029610816
1156,31976780.txt,0.0027117157377328977,0.00427784416302846,0.0067205410213563,0.005160601507068525,0.40230272440948456,0.002560261422781717,0.5678538598878659,0.0030190511175090346,0.0026119913319199023,0.0027814094012527245
1157,31990017.txt,0.0729142258126529,0.0035726462095624543,0.0056126671498851035,0.004309881966396445,0.0062857354081701,0.025688049601753807,0.8510412810433412,0.026071208314738217,0.0021814074042349686,0.0023228970892647293
1158,31997811.txt,0.0014917972822336594,0.017866116739298814,0.32946481033949737,0.3596321293580972,0.03516602641179996,0.2030741573176344,0.002138783224146071,0.0171736164089469,0.0014369358542845154,0.03255562706406109
1159,32010122.txt,0.07114540245465821,0.07303046413700194,0.17779279404767812,0.006211529017477805,0.009059187279015335,0.0030816442808372178,0.07256095953921544,0.0036338639199267964,0.0031439086954104436,0.5803402466287787
1160,32015672.txt,0.002376630927816758,0.17674625107480152,0.00589008848559106,0.004522909601907878,0.08073800373488145,0.002243891716233611,0.0034073653430915897,0.719347917124594,0.0022892293968172508,0.0024377125942647883
1161,32055467.txt,0.06277031683514361,0.1232142398794821,0.24270176661495685,0.010479857076385456,0.12981135489529455,0.005199233800979354,0.40873970043403923,0.00613091791227436,0.005304283968794102,0.005648328582650307
1162,32068133.txt,0.5087934328055245,0.051894441204589845,0.12633710885362243,0.004413826903570034,0.006437333613686233,0.002189773950297841,0.0033251871351321605,0.0025821736143475512,0.02635183347190562,0.2676748884473238
1163,32073191.txt,0.005208539352508191,0.008216687080062186,0.012908507294036945,0.11823626873946586,0.014456489080491977,0.004917632843188778,0.007467460037713299,0.005798855069494208,0.8174471567546379,0.005342403748400575
1164,3208417.txt,0.0017338711906075138,0.020765251064084504,0.31080706793531143,0.003299688885086667,0.11299240574623481,0.0016370312933671803,0.002485843525434634,0.0019303814491989147,0.542570025587811,0.0017784333228632895
1165,32084380.txt,0.0027904002941970254,0.00440197231772655,0.09396511053498834,0.005310344208717363,0.32692658703868543,0.002634551301945902,0.004000584669885519,0.5544205511754152,0.002687782233075379,0.0028621162253631665
1166,32107115.txt,0.18769251543730306,0.0031303330679041054,0.21126023757651663,0.0450447848694203,0.2943869560305307,0.24948442280858565,0.002844898054597628,0.0022092051946419862,0.001911337236183786,0.002035309724316116
1167,32114462.txt,0.020503214257841615,0.0028375767949083415,0.13538923010523288,0.2465813765257237,0.004992449822044264,0.37578788586659184,0.0025788363501558897,0.20775188322743363,0.0017325843835111993,0.0018449626665566143
1168,32119448.txt,0.003378614045161842,0.005329903931709671,0.07863969105229737,0.00642975976082287,0.04451064148609585,0.003189912232293274,0.2156429612520905,0.6361587044190176,0.0032543641935137146,0.0034654476269972787
1169,32123898.txt,0.004480517792059757,0.007068202841988274,0.011104225711957837,0.008526766485296123,0.012435838946800016,0.004230272626838155,0.006423698717829173,0.9368190605335355,0.004315744999568878,0.004595671344126197
1170,32124685.txt,0.0027904002941970254,0.033418493249198225,0.09396511053498834,0.005310344208717363,0.3559431079701571,0.002634551301945902,0.004000584669885519,0.0031066534774534184,0.002687782233075379,0.4961429720603817
1171,32127678.txt,0.8212333250852022,8.64601742982894E-4,0.007057502174133619,0.0010430172039490237,0.012919591883444175,5.174584216414827E-4,0.012184170583683691,0.14309026428703434,5.279136341038176E-4,5.621549838247612E-4
1172,32127811.txt,0.5237474588681401,0.21146962745365694,0.12596480502393956,0.003184843447732069,0.022047390596939106,0.0015800545354371736,0.0023993239180365145,0.1062779816481662,0.0016119794306155481,0.0017165350773367689
1173,32131869.txt,0.003776673669416746,0.0059578595158668,0.24499472422036708,0.007187297532296809,0.0890272475953316,0.0035657394938921816,0.6337742279279098,0.00420470726465307,0.0036377850195514604,0.0038737377607143742
1174,32147812.txt,0.004281056777215856,0.00675354480972156,0.01060989442429105,0.008147176987959864,0.011882227696520005,0.004041951876787609,0.22872474582433067,0.7170446983694585,0.00412361924148194,0.004391083992232869
1175,32174102.txt,0.003378614045161842,0.11072943248467002,0.07863969105229737,0.0766961121294631,0.11477699385473608,0.003189912232293274,0.004843904146169788,0.03889470928557555,0.0032543641935137146,0.5655962665761192
1176,32192302.txt,0.00919093592743372,0.014499083020704748,0.40507317083148603,0.4953597373969885,0.025509774599372776,0.008677605239677547,0.01317700455008452,0.010232601078559608,0.008852935667496844,0.009427151688195716
1177,32215517.txt,0.0016448986368002778,0.002594895893510001,0.05539100699896797,0.003130367341210823,0.19271826284997182,0.0015530280204468848,0.00235828396505829,0.6518136811400796,0.08710840106382299,0.0016871740901312465
1178,32245320.txt,0.002873787612610955,0.004533519274652741,0.03700584968398729,0.005469036624404378,0.06774358171216421,0.0027132812851494103,0.302956538732047,0.5709886554478507,0.0027681029502724273,0.0029476466768608833
1179,32246245.txt,0.0019843110503987736,0.0031303330679041054,0.004917788257734086,0.7672433574851591,0.08804450671174814,0.0018734836260465952,0.002844898054597628,0.0022092051946419862,0.12571680682745331,0.002035309724316116
1180,3226349.txt,0.2618369766597834,0.4188281969001608,0.06362448798076592,0.06078217311847945,0.013713726098112047,0.004664968754659471,0.0070837878433421516,0.005500914479505541,0.004759224133295304,0.15920554403189582
1181,32269839.txt,0.004098597846391597,0.5179065238993796,0.010157700002783427,0.007799943750977216,0.011375806344470713,0.0891098195511514,0.005876141765896144,0.00456311708347193,0.003947870309131538,0.3451644794463463
1182,32300247.txt,0.0021152508636367146,0.0033368960597301815,0.005242301027988544,0.004025483439439641,0.049862651329445506,0.0019971102097163193,0.926858245348436,0.002354985220174061,0.0020374616866273452,0.0021696148148057145
1183,32340081.txt,0.1669522136648306,0.558982224977765,0.06376966720373495,0.0027535728619728244,0.19961312213218765,0.0013660939260028892,0.0020744232287123266,0.0016108930741300155,0.0013936957615176297,0.0014840931691461228
1184,32340443.txt,0.003776673669416746,0.0059578595158668,0.2842672009355775,0.007187297532296809,0.128299724310542,0.0035657394938921816,0.555229274497489,0.00420470726465307,0.0036377850195514604,0.0038737377607143742
1185,32348567.txt,0.4289256102070165,0.28962782209162846,0.0020821674075208203,0.0015988647680410062,0.11590555406155476,7.932237705727335E-4,0.001204515871070036,0.14071837484662303,0.018282126829776455,8.617401461960935E-4
1186,32360472.txt,0.0017657068808540964,0.02114652281272985,0.04109810760957468,0.7010800567678231,0.11506706460730795,0.001667088901718894,0.0025314862149872996,0.0019658252735195165,0.0017007723203900614,0.11197736861109442
1187,32368805.txt,6.89543669791573E-4,0.35243513708314034,0.1164345868533831,0.001312254102449163,0.0019138533585359074,0.26595413491037434,9.885957367197695E-4,7.67693883945214E-4,0.25879693480628657,7.072655953739565E-4
1188,32368809.txt,0.003776673669416746,0.5950450102440229,0.08790481735952543,0.2820946345387697,0.010482294164910774,0.0035657394938921816,0.00541460048454328,0.00420470726465307,0.0036377850195514604,0.0038737377607143742
1189,32373465.txt,0.0026373470239490792,0.0864354245034893,0.17108603055598318,0.00501907218262968,0.007320051913369492,0.0024900463385407008,0.0037811528672502003,0.7159853877170762,0.0025403575566438235,0.002705129341068275
1190,32389320.txt,0.09879057292941466,0.003658810630929875,0.005748032419472491,0.19735634919820993,0.006437333613686233,0.002189773950297841,0.0033251871351321605,0.0025821736143475512,0.0504696487587356,0.6294421177497737
1191,32398678.txt,0.002069725496053412,0.003265077902216085,0.17730902334544413,0.003938845198826465,0.005744597862912074,0.001954127517703427,0.7132079978360262,0.00230430018340384,0.08808338525526925,0.002122919402145114
1192,32427685.txt,0.002319311782094706,0.07601225649141984,0.19869055471411237,0.7038304702216397,0.006437333613686233,0.002189773950297841,0.0033251871351321605,0.0025821736143475512,0.002234018185075631,0.002378920292193931
