#doc name topic proportion ...
0	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10008944.txt	9	0.6276347217618041	8	0.22671063273061456	2	0.05512729712211758	5	0.04855935457461413	4	0.011882227696520005	3	0.008147176987959864	1	0.00675354480972156	6	0.006137732335198059	7	0.004766255204234182	0	0.004281056777215856	
1	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/1003341.txt	8	0.375966879086125	2	0.2911883260981926	4	0.18183773982338586	1	0.11331613647134714	0	0.024111098945960103	3	0.004025483439439641	6	0.003032625890853508	7	0.002354985220174061	9	0.0021696148148057145	5	0.0019971102097163193	
2	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10088701.txt	3	0.8496259881845056	0	0.1087781425981222	4	0.009377465301775731	2	0.008373338683657132	1	0.005329903931709671	6	0.004843904146169788	7	0.003761533101255429	9	0.0034654476269972787	8	0.0032543641935137146	5	0.003189912232293274	
3	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/1008897.txt	1	0.733773211123861	8	0.14902271005875323	3	0.043076344754789525	6	0.04143274423344335	4	0.009718921897108492	2	0.008678232557052563	7	0.003898499780912771	9	0.003591633105688883	0	0.003501637699388102	5	0.003306064789002061	
4	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10107569.txt	9	0.9298936878588483	4	0.013713726098112047	2	0.012245278392302411	3	0.009402963530015953	1	0.0077945201924528515	6	0.0070837878433421516	7	0.005500914479505541	0	0.004940928717465913	8	0.004759224133295304	5	0.004664968754659471	
5	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10107944.txt	9	0.8785144782703849	1	0.059173729780916354	4	0.013713726098112047	2	0.012245278392302411	3	0.009402963530015953	6	0.0070837878433421516	7	0.005500914479505541	0	0.004940928717465913	8	0.004759224133295304	5	0.004664968754659471	
6	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10140652.txt	1	0.3967940322762758	4	0.2166572492271583	8	0.20000041029528234	3	0.11306478814141745	2	0.022778221575914994	6	0.01317700455008452	7	0.010232601078559608	9	0.009427151688195716	0	0.00919093592743372	5	0.008677605239677547	
7	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10193971.txt	3	0.7383165119052316	5	0.19994839114536408	0	0.03091001998381609	4	0.007526464964319808	2	0.0067205410213563	1	0.00427784416302846	6	0.003887774966201871	7	0.0030190511175090346	9	0.0027814094012527245	8	0.0026119913319199023	
8	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10241062.txt	4	0.37336819321735654	3	0.36905743064926044	2	0.21776211674615642	1	0.0077945201924528515	6	0.0070837878433421516	7	0.005500914479505541	9	0.005067915266505308	0	0.004940928717465913	8	0.004759224133295304	5	0.004664968754659471	
9	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10280068.txt	9	0.8449771785004061	2	0.1117506510368157	4	0.019136013531697228	8	0.017664816531215217	3	0.0015448778497514503	1	0.0012806155800053807	6	0.0011638444514417167	7	9.037832493593346E-4	0	8.117793191952302E-4	5	7.664399501125999E-4	
10	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10294231.txt	3	0.5591235785006597	2	0.22280837000094236	1	0.1724835176387398	9	0.026496735579023916	4	0.006437333613686233	6	0.0033251871351321605	7	0.0025821736143475512	0	0.002319311782094706	8	0.002234018185075631	5	0.002189773950297841	
11	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10295792.txt	3	0.4385345020665098	4	0.2958511170556461	1	0.24483696349922976	2	0.005748032419472491	6	0.0033251871351321605	7	0.0025821736143475512	9	0.002378920292193931	0	0.002319311782094706	8	0.002234018185075631	5	0.002189773950297841	
12	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10314074.txt	3	0.4238399994654037	4	0.24704542292973533	2	0.18642405069862988	6	0.09377105731154729	0	0.032757427815539475	1	0.004533519274652741	7	0.0031994915922088133	9	0.0029476466768608833	8	0.0027681029502724273	5	0.0027132812851494103	
13	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10325060.txt	9	0.4651011656118973	1	0.2819108020796775	4	0.22385127364745463	2	0.007341603312976381	3	0.005637505819970285	6	0.004247054140622449	7	0.003298049311196114	0	0.002962312287169441	8	0.002853372095334479	5	0.0027968616937013345	
14	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10328327.txt	3	0.37955956472830094	2	0.2456742550860096	1	0.2087933862136649	7	0.10545605547742401	6	0.03862022902004971	4	0.009059187279015335	9	0.0033478278029610816	0	0.0032639414163267355	8	0.0031439086954104436	5	0.0030816442808372178	
15	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10385976.txt	3	0.6096982040015546	9	0.2256176834485499	1	0.1001714128009644	4	0.04026656456454542	2	0.007574943237598785	6	0.00438203927272411	7	0.0034028719970412144	0	0.0030564641633099546	8	0.002944061499441644	5	0.0028857550142698868	
16	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10390121.txt	5	0.8641520067208118	3	0.06774337527104095	4	0.01528431850598357	2	0.013647693836334874	1	0.008687203490171118	6	0.007895073071450757	7	0.00613091791227436	9	0.005648328582650307	0	0.005506798640488123	8	0.005304283968794102	
17	file:/D:/Git/datavis-course/trabalho_final/lda/lda_data/input/10400380.txt	1	0.3946266072644928	9	0.34738959349756143	4	0.14418916980712687	5	0.048105028157039355	0	0.025220595730424317	8	0.025139227005176547	2	0.0054835308510995835	3	0.00421072016141496	6	0.0031721752611217867	7	0.0024633522645423	
